spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
not spam,1,1,35,0,2012-01-06T18:47:40Z,0,0,0,no,0,0,0,5.223,91,text,0,0,0,0,small
not spam,1,1,0,0,2012-01-07T17:56:20Z,0,0,0,no,0,0,0,1.683,34,HTML,0,1,0,6,small
not spam,0,1,0,0,2012-01-07T19:00:47Z,0,0,0,no,0,0,0,8.553,143,HTML,0,0,0,1,small
not spam,0,1,1,1,2012-01-07T22:07:30Z,0,0,0,no,0,0,0,3.388,77,HTML,1,1,0,10,small
not spam,0,1,0,0,2012-01-07T20:28:02Z,0,0,0,no,0,0,0,8.002,134,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-01-07T20:45:15Z,0,0,0,no,0,0,0,2.937,64,text,1,0,0,2,small
not spam,0,1,1,1,2012-01-07T21:32:21Z,0,0,0,no,0,0,0,6.202,130,HTML,1,0,0,6,big
not spam,0,1,0,0,2012-01-07T21:41:17Z,0,0,0,no,0,0,0,16.204,257,HTML,0,0,0,1,small
not spam,0,1,1,0,2012-01-07T22:22:07Z,0,0,0,no,0,0,0,7.39,101,HTML,1,0,0,6,big
not spam,0,1,1,0,2012-01-07T22:40:56Z,0,0,0,no,0,0,0,4.465,102,HTML,1,1,0,10,small
not spam,0,1,1,1,2012-01-08T01:52:47Z,0,0,0,no,0,0,0,7.411,178,HTML,1,1,0,14,small
not spam,0,1,0,0,2012-01-08T09:14:59Z,0,0,0,no,0,0,0,13.338,255,HTML,0,0,0,45,small
not spam,0,1,0,0,2012-01-08T12:44:38Z,0,0,1,no,0,0,0,26.404,405,HTML,0,0,0,13,small
not spam,0,1,0,0,2012-01-08T12:01:10Z,0,0,0,no,0,0,0,6.804,115,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-08T12:07:01Z,0,0,0,no,0,0,0,6.83,116,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-08T13:18:47Z,0,0,0,no,0,0,0,5.254,92,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-08T18:28:47Z,0,0,18,no,0,0,0,16.659,262,HTML,0,1,0,20,small
not spam,0,1,1,1,2012-01-08T15:44:17Z,0,0,0,no,0,0,0,8.527,211,HTML,1,1,0,20,small
not spam,0,1,0,0,2012-01-08T16:16:29Z,0,0,0,no,0,0,0,13.116,211,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-09T00:27:16Z,0,0,0,no,0,0,0,3.81,98,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-08T17:07:19Z,0,0,0,no,0,0,0,7.612,128,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-09T02:02:43Z,0,0,0,no,0,0,0,9.27,151,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-09T04:50:34Z,0,0,0,no,0,0,0,5.266,145,HTML,0,0,0,4,small
not spam,0,1,1,1,2012-01-08T22:30:07Z,0,0,0,no,0,0,8,13.404,292,HTML,1,0,0,4,small
not spam,0,1,1,1,2012-01-08T22:34:30Z,0,0,2,no,0,0,0,1.39,29,text,0,0,0,0,small
not spam,0,1,2,1,2012-01-09T01:39:36Z,0,0,0,no,0,0,0,0.878,27,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-01-08T22:50:06Z,0,0,0,no,0,0,0,6.877,117,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-09T13:40:55Z,0,0,0,no,0,0,0,3.928,91,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-09T16:04:41Z,0,0,4,no,1,0,0,7.805,194,HTML,0,0,0,6,small
not spam,0,1,0,1,2012-01-09T11:19:47Z,0,0,0,no,0,0,0,2.705,46,text,1,0,0,1,none
not spam,1,1,0,0,2012-01-09T13:00:05Z,0,0,0,no,0,0,0,5.151,95,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-09T13:30:57Z,0,0,4,no,0,0,0,4.56,98,HTML,0,0,0,2,big
not spam,1,1,0,1,2012-01-09T13:46:52Z,0,0,0,no,0,0,0,5.887,89,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-09T19:11:15Z,0,0,0,no,0,0,0,5.255,106,HTML,0,0,0,4,small
not spam,0,1,0,0,2012-01-09T15:04:18Z,0,0,0,no,0,0,0,5.682,87,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-01-09T16:37:22Z,0,0,0,no,0,0,0,2.8,63,HTML,1,0,0,2,small
not spam,1,1,0,1,2012-01-09T16:44:05Z,0,0,0,no,0,0,0,0.406,13,HTML,0,0,0,0,none
not spam,0,1,0,1,2012-01-09T17:05:51Z,0,0,0,no,0,0,0,5.6,140,HTML,1,0,0,4,small
not spam,1,1,0,0,2012-01-09T17:43:28Z,0,0,0,no,0,0,0,3.991,47,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-09T17:02:49Z,0,0,0,no,0,0,4,23.747,396,HTML,0,0,0,8,big
not spam,0,1,0,0,2012-01-09T17:32:08Z,0,0,0,no,0,0,0,27.217,402,HTML,0,0,0,14,small
not spam,0,1,0,1,2012-01-09T19:28:59Z,0,0,0,no,0,0,0,10.41,225,HTML,1,0,0,4,small
not spam,0,1,1,1,2012-01-10T00:47:49Z,0,0,0,no,0,0,0,7.015,227,text,1,0,0,0,big
not spam,1,1,1,1,2012-01-09T19:59:38Z,0,0,0,no,0,0,0,23.237,527,HTML,1,0,0,0,big
not spam,0,1,2,1,2012-01-09T18:46:14Z,0,0,0,no,0,0,0,2.467,59,HTML,1,0,0,4,small
not spam,1,1,0,1,2012-01-10T00:55:17Z,0,5,0,no,0,0,0,4.315,99,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-10T01:27:02Z,0,0,14,no,0,0,0,12.441,224,HTML,0,0,0,22,small
not spam,0,1,0,0,2012-01-09T22:52:03Z,0,0,0,no,0,0,0,7.117,121,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-09T23:21:18Z,0,0,0,no,0,0,0,10.233,169,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-09T23:37:06Z,0,0,0,no,0,0,0,6.841,116,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-10T13:07:54Z,0,0,13,no,0,0,0,16.103,363,HTML,0,1,0,2,small
not spam,0,1,0,0,2012-01-10T13:43:55Z,0,0,0,no,0,0,0,8.481,228,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-10T16:01:36Z,0,0,4,no,1,0,0,7.767,192,HTML,0,0,0,6,small
not spam,0,1,0,0,2012-01-10T13:58:11Z,0,0,17,no,0,0,0,28.777,547,HTML,0,1,0,16,small
not spam,1,1,0,0,2012-01-10T14:02:44Z,0,0,2,no,0,0,0,2.645,43,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-10T11:17:53Z,0,0,0,no,0,0,0,15.867,253,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-01-10T15:10:48Z,0,0,0,no,0,0,0,3.983,47,text,0,0,0,0,small
not spam,1,1,3,1,2012-01-10T14:12:23Z,1,1,0,no,0,0,0,6.91,217,HTML,0,1,0,11,big
not spam,0,1,0,0,2012-01-10T16:29:19Z,0,0,0,no,0,0,0,0.45,14,text,0,0,0,0,none
not spam,1,1,0,0,2012-01-10T16:27:16Z,0,0,0,no,0,0,0,0.453,20,text,0,0,0,0,small
not spam,1,1,0,0,2012-01-10T16:27:08Z,0,0,0,no,0,0,0,10.376,240,HTML,0,0,0,5,big
not spam,1,1,0,0,2012-01-10T16:56:15Z,0,1,0,no,0,0,0,8.596,159,HTML,0,0,0,0,small
not spam,1,1,0,0,2012-01-10T16:57:51Z,0,1,0,no,0,0,0,10.216,202,HTML,0,0,0,2,small
not spam,0,1,0,1,2012-01-10T17:31:30Z,0,0,0,no,0,0,0,2.612,48,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-01-10T23:00:34Z,0,0,0,no,0,0,0,2.777,82,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-10T15:06:37Z,0,0,0,no,0,0,0,15.918,254,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-10T18:15:10Z,0,0,6,no,0,0,0,8.55,150,HTML,0,1,0,12,small
not spam,0,1,0,1,2012-01-10T18:32:03Z,0,0,0,no,0,0,0,0.193,7,HTML,0,0,0,0,none
not spam,1,1,0,1,2012-01-10T18:42:53Z,0,0,0,no,0,0,0,0.43,13,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-01-10T16:08:11Z,0,0,0,no,0,0,0,6.855,116,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-10T19:25:00Z,0,0,0,no,0,0,0,0.201,8,text,1,0,0,2,none
not spam,0,1,1,0,2012-01-10T18:53:09Z,0,1,0,no,0,0,0,1.765,44,text,0,0,0,0,big
not spam,0,1,0,1,2012-01-10T19:59:52Z,0,0,0,no,0,0,0,0.215,6,text,1,0,0,0,none
not spam,0,1,0,1,2012-01-10T20:21:31Z,0,0,0,no,0,0,0,0.068,6,text,1,0,0,0,none
not spam,0,1,0,1,2012-01-10T20:49:35Z,0,0,0,no,0,0,0,3.931,125,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-01-11T02:07:42Z,0,0,0,no,0,0,0,4.755,135,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-01-10T21:39:17Z,0,0,0,no,0,0,0,1.011,38,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-10T18:54:31Z,0,0,0,no,0,0,0,2.605,53,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-01-11T00:09:19Z,0,0,12,no,0,0,0,11.64,176,HTML,0,0,0,18,small
not spam,0,1,1,1,2012-01-11T01:57:54Z,0,0,0,no,0,0,0,9.277,242,HTML,1,1,0,22,small
not spam,0,1,0,0,2012-01-11T01:04:25Z,0,0,0,no,0,0,1,1.066,29,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-11T01:06:08Z,0,0,0,no,0,0,4,0.985,27,text,0,1,0,3,none
not spam,0,1,0,1,2012-01-11T02:36:27Z,0,0,0,no,0,0,0,0.997,28,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-01-11T07:28:32Z,0,0,0,no,0,0,0,10.843,258,HTML,1,0,0,2,small
not spam,0,1,1,1,2012-01-11T05:14:57Z,0,1,0,no,0,0,0,0.184,10,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-11T13:18:51Z,0,0,0,no,0,0,0,6.645,169,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-11T13:18:51Z,0,0,0,no,0,0,0,13.008,194,text,0,0,0,0,big
not spam,0,1,0,0,2012-01-11T16:00:03Z,0,0,8,no,1,0,0,9.774,233,HTML,0,0,0,7,small
not spam,0,1,0,0,2012-01-11T12:37:11Z,0,0,9,no,0,0,0,40.329,481,HTML,0,0,0,10,small
not spam,1,1,0,0,2012-01-11T12:37:50Z,0,0,0,no,0,0,0,4.462,85,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-11T18:56:01Z,0,0,0,no,0,0,0,16.045,261,HTML,0,0,0,36,small
not spam,1,1,0,0,2012-01-10T20:45:16Z,0,0,0,yes,1,0,0,10.509,141,text,0,0,0,0,small
not spam,0,1,0,1,2012-01-11T15:33:03Z,0,0,0,no,0,0,0,47.967,1416,HTML,0,0,0,38,big
not spam,0,1,0,1,2012-01-11T16:48:42Z,0,0,0,no,0,0,0,0.686,12,HTML,1,0,0,0,small
not spam,1,1,0,0,2012-01-11T16:46:36Z,0,0,0,no,0,0,0,28.523,374,text,0,0,0,2,big
not spam,1,1,35,0,2012-01-11T13:29:37Z,0,0,0,yes,0,0,0,6.29,110,text,0,0,0,0,small
not spam,1,1,0,0,2012-01-11T16:50:02Z,0,0,0,no,0,0,0,0.663,11,text,0,0,0,0,none
not spam,1,1,0,0,2012-01-11T17:19:43Z,0,0,0,no,0,0,0,7.995,111,text,0,0,0,0,small
not spam,1,1,0,0,2012-01-11T17:38:37Z,0,0,0,no,0,0,0,7.491,106,text,0,0,0,0,small
not spam,1,1,0,1,2012-01-11T16:40:49Z,0,0,0,no,0,0,0,93.4,2165,HTML,0,0,0,148,big
not spam,0,1,0,0,2012-01-11T17:48:50Z,0,0,16,no,0,0,0,10.468,175,HTML,0,1,0,14,small
not spam,1,1,0,0,2012-01-11T15:37:01Z,0,0,0,no,0,0,0,0.542,17,text,0,0,0,0,small
not spam,1,1,0,0,2012-01-11T20:04:11Z,0,0,3,no,0,0,0,15.987,213,text,0,1,0,8,small
not spam,0,1,0,1,2012-01-11T20:24:28Z,0,0,0,no,0,0,0,9.922,154,text,1,0,0,1,big
not spam,1,1,0,1,2012-01-11T19:33:36Z,0,0,0,no,0,0,0,0.834,21,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-01-11T19:33:36Z,0,0,0,no,0,0,0,15.281,212,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-12T02:08:58Z,0,0,8,no,0,0,0,9.304,310,HTML,0,0,0,3,small
not spam,1,1,0,1,2012-01-11T21:12:30Z,0,0,0,no,0,0,0,1.203,17,text,0,0,0,0,none
not spam,0,1,0,1,2012-01-11T20:32:02Z,0,0,0,no,0,0,0,4.742,110,HTML,1,0,0,6,small
not spam,1,1,0,1,2012-01-11T20:32:37Z,0,0,0,no,0,0,0,4.924,117,HTML,0,0,0,6,small
not spam,1,1,0,1,2012-01-11T20:35:44Z,0,0,0,no,0,0,0,23.342,410,HTML,1,0,0,0,small
not spam,1,1,15,0,2012-01-11T21:51:28Z,0,1,0,no,0,0,0,3.889,59,text,0,0,0,0,big
not spam,0,1,2,1,2012-01-11T21:58:36Z,0,0,0,no,0,0,0,5.872,77,text,1,0,0,6,small
not spam,0,1,0,0,2012-01-11T20:34:00Z,1,2,0,no,0,0,0,7.537,213,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-12T02:10:11Z,0,0,24,no,0,0,0,11.961,181,HTML,0,1,0,16,small
not spam,0,1,0,0,2012-01-12T01:32:00Z,0,0,1,no,0,0,0,2.061,49,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-12T01:53:42Z,0,0,1,no,0,0,0,2.099,49,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-12T02:00:33Z,0,0,1,no,0,0,0,2.429,56,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-12T03:20:32Z,0,0,0,no,0,0,0,4.22,105,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-12T13:09:19Z,0,0,0,no,0,0,0,7.812,223,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-12T16:05:27Z,0,0,4,no,1,0,0,7.69,186,HTML,0,0,0,5,small
not spam,0,1,0,1,2012-01-12T17:18:27Z,0,0,0,no,0,0,0,4.866,101,HTML,1,0,0,8,small
not spam,0,1,0,0,2012-01-12T16:41:55Z,0,0,1,no,0,0,0,34.117,516,HTML,0,0,0,24,small
not spam,1,1,0,0,2012-01-12T14:07:02Z,0,0,0,no,0,0,0,9.023,120,text,0,0,0,0,small
not spam,1,1,0,0,2012-01-12T13:47:21Z,1,1,0,no,0,0,0,22.881,309,text,0,0,0,2,small
not spam,1,1,0,0,2012-01-12T14:26:49Z,0,0,0,no,0,0,0,8.849,142,text,1,0,0,0,big
not spam,0,1,0,0,2012-01-12T14:33:38Z,0,0,1,no,0,0,0,1.632,61,text,0,0,0,1,big
not spam,0,1,0,1,2012-01-12T14:36:21Z,0,0,0,no,0,0,0,12.473,200,text,1,0,0,2,big
not spam,0,1,0,0,2012-01-12T14:14:39Z,0,0,1,no,0,0,0,2.651,96,text,1,0,0,2,big
not spam,0,1,2,1,2012-01-12T15:19:36Z,0,0,2,no,0,0,0,7.87,253,HTML,1,0,0,8,big
not spam,0,1,0,1,2012-01-12T15:56:44Z,0,0,0,no,0,0,0,1.002,31,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-01-12T16:00:29Z,0,0,14,no,0,0,0,12.448,191,HTML,0,1,0,20,small
not spam,0,1,0,1,2012-01-12T16:17:53Z,0,0,0,no,0,0,0,9.794,197,HTML,1,0,0,10,small
not spam,0,1,0,1,2012-01-12T16:25:40Z,0,0,0,no,0,0,0,0.628,17,HTML,0,0,0,0,none
not spam,0,1,2,1,2012-01-12T16:46:38Z,0,0,2,no,0,0,0,8.968,294,HTML,1,0,0,8,big
not spam,0,1,0,0,2012-01-12T22:40:46Z,0,0,0,no,0,0,0,4.917,119,HTML,0,0,0,0,big
not spam,0,1,0,0,2012-01-12T17:42:06Z,0,0,0,no,0,0,0,24.279,455,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-01-12T17:54:34Z,0,0,1,no,0,0,0,2.084,49,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-12T17:57:17Z,0,0,1,no,0,0,0,2.082,49,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-12T18:07:46Z,0,0,1,no,0,0,0,2.086,49,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-12T18:13:36Z,0,0,1,no,0,0,0,2.126,50,text,0,0,0,1,small
not spam,0,1,0,1,2012-01-12T20:30:15Z,0,0,0,no,0,0,0,6.954,142,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-01-12T20:47:17Z,0,0,0,no,0,0,0,6.492,139,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-13T01:52:19Z,0,0,0,no,0,0,0,16.946,346,HTML,0,0,0,20,big
not spam,1,1,0,1,2012-01-12T18:32:04Z,0,1,0,no,0,0,0,1.857,37,HTML,0,0,0,0,none
not spam,0,1,2,1,2012-01-12T21:43:42Z,0,0,0,no,0,0,0,3.07,65,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-01-12T21:44:54Z,0,0,0,no,0,0,0,0.493,13,HTML,0,0,0,0,none
not spam,0,1,0,1,2012-01-12T21:46:56Z,0,0,0,no,0,0,0,1.234,33,HTML,1,0,0,0,small
not spam,0,1,5,0,2012-01-12T22:05:14Z,0,1,0,no,0,0,0,5.703,112,text,0,0,0,0,small
not spam,0,1,0,1,2012-01-12T19:07:46Z,0,0,0,no,0,0,0,3.368,58,HTML,0,0,0,0,small
not spam,1,1,0,1,2012-01-12T22:31:12Z,0,0,0,no,0,0,0,2.883,58,HTML,0,0,0,0,none
not spam,1,1,0,0,2012-01-12T23:17:06Z,0,0,0,no,0,0,0,2.895,45,text,0,1,0,2,small
not spam,0,1,0,0,2012-01-13T00:18:20Z,0,0,0,no,0,0,0,8.443,119,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-12T21:28:11Z,0,0,0,no,0,0,0,8.652,145,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-13T01:07:33Z,0,0,16,no,0,0,0,11.647,179,HTML,0,1,0,12,small
not spam,0,1,0,0,2012-01-13T10:20:16Z,0,0,0,no,0,0,0,9.357,151,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-13T10:20:21Z,0,0,0,no,0,0,0,9.356,151,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-13T10:20:36Z,0,0,0,no,0,0,0,9.358,151,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-13T10:21:46Z,0,0,0,no,0,0,0,9.357,151,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-13T12:29:20Z,0,0,0,no,0,0,0,3.708,100,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-13T13:21:04Z,0,0,0,no,0,0,0,5.507,122,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-13T13:34:19Z,0,0,0,no,0,0,0,55.234,899,HTML,0,0,0,1,small
not spam,0,1,1,1,2012-01-13T15:54:21Z,0,0,0,no,0,0,0,25.176,714,text,1,0,0,1,small
not spam,0,1,0,0,2012-01-13T16:02:22Z,0,0,4,no,1,0,0,9.702,229,HTML,0,0,0,6,small
not spam,0,1,0,0,2012-01-13T12:31:04Z,0,0,0,no,0,0,0,26.934,378,HTML,0,0,0,10,small
not spam,0,1,0,1,2012-01-13T12:39:19Z,0,0,0,no,0,0,0,2.286,66,HTML,1,0,0,1,small
not spam,1,1,0,1,2012-01-13T14:45:07Z,0,0,0,no,0,0,0,3.028,84,HTML,0,0,0,4,small
not spam,0,1,0,1,2012-01-13T15:16:40Z,0,0,0,no,0,0,0,8.67,203,HTML,0,0,0,4,small
not spam,0,1,0,1,2012-01-13T15:19:28Z,0,0,0,no,0,0,0,5.995,142,HTML,1,0,0,0,small
not spam,0,1,1,1,2012-01-13T15:25:34Z,0,0,0,no,0,0,0,4.829,128,HTML,1,0,0,8,small
not spam,0,1,0,1,2012-01-13T15:27:01Z,0,0,0,no,0,0,0,0.668,18,HTML,0,0,0,2,none
not spam,0,1,0,1,2012-01-13T15:34:38Z,0,0,0,no,0,0,0,14.765,338,HTML,1,0,0,6,small
not spam,0,1,1,1,2012-01-13T15:43:10Z,0,0,0,no,0,0,0,6.486,164,HTML,1,0,0,10,small
not spam,0,1,1,1,2012-01-13T16:24:54Z,0,0,4,no,0,0,0,10.259,259,HTML,1,0,0,12,small
not spam,0,1,0,1,2012-01-13T16:24:47Z,0,0,0,no,0,0,0,14.333,335,HTML,1,0,0,0,big
not spam,1,1,0,0,2012-01-13T16:42:53Z,0,0,1,no,0,0,0,70.101,916,text,0,0,0,0,big
not spam,0,1,0,1,2012-01-13T17:21:38Z,0,0,0,no,0,0,0,0.335,10,text,0,0,0,2,none
not spam,0,1,1,1,2012-01-13T17:36:05Z,0,0,4,no,0,0,0,19.071,466,HTML,1,0,0,14,small
not spam,0,1,0,1,2012-01-13T17:36:16Z,0,0,0,no,0,0,0,0.073,4,text,1,0,0,2,none
not spam,0,1,1,1,2012-01-13T18:04:55Z,0,0,4,no,0,0,0,22.347,555,HTML,1,0,0,16,small
not spam,0,1,0,0,2012-01-13T18:13:09Z,0,0,0,no,0,0,2,10.366,198,HTML,0,0,0,1,big
not spam,0,1,0,0,2012-01-13T18:59:19Z,0,0,8,no,0,0,0,8.828,148,HTML,0,1,0,12,small
not spam,0,1,0,0,2012-01-13T19:00:00Z,0,0,2,no,0,0,0,17.549,124,HTML,0,0,0,4,small
not spam,0,1,0,0,2012-01-13T18:12:39Z,0,0,0,no,0,0,0,0.223,12,text,0,0,0,0,none
not spam,0,1,2,1,2012-01-13T19:16:20Z,0,0,0,no,0,0,0,9.896,189,HTML,1,0,0,0,small
not spam,1,1,0,1,2012-01-13T19:17:16Z,0,0,0,no,0,0,0,6.813,184,HTML,1,0,0,0,small
not spam,1,1,1,0,2012-01-13T20:00:35Z,0,0,0,no,0,0,0,1.035,24,text,0,1,0,0,small
not spam,0,1,0,1,2012-01-14T01:18:55Z,0,0,0,no,0,0,0,12.517,327,HTML,1,0,0,5,small
not spam,0,1,0,1,2012-01-13T20:52:56Z,0,0,0,no,0,0,0,3.951,78,HTML,1,0,0,0,small
not spam,0,1,1,1,2012-01-13T19:43:08Z,0,0,0,no,0,0,0,1.34,32,HTML,1,0,0,0,small
not spam,0,1,1,1,2012-01-13T19:51:43Z,0,0,0,no,0,0,0,3.156,78,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-01-13T23:18:40Z,0,0,32,no,0,0,0,161.051,3522,HTML,0,0,0,1203,big
not spam,0,1,0,0,2012-01-13T21:41:50Z,0,0,0,no,0,0,0,8.88,147,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-13T22:09:10Z,0,0,0,no,0,0,0,1.389,10,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-01-14T16:03:23Z,0,0,4,no,1,0,0,7.723,189,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-14T09:59:00Z,0,0,0,no,0,0,0,9.313,156,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-14T14:02:25Z,0,0,0,no,0,0,0,4.114,87,HTML,0,1,0,11,small
not spam,1,1,0,0,2012-01-14T14:53:36Z,0,0,0,no,0,0,0,7.404,152,HTML,1,0,0,4,small
not spam,0,1,0,1,2012-01-14T15:32:52Z,0,0,0,no,0,0,0,0.818,26,text,1,0,0,1,small
not spam,0,1,1,1,2012-01-14T16:28:57Z,0,0,0,no,0,0,0,4.766,117,HTML,1,0,0,0,small
not spam,0,1,1,1,2012-01-14T13:50:26Z,0,0,0,no,0,0,0,5.322,129,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-01-14T16:54:37Z,0,0,0,no,0,0,0,2.954,86,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-01-14T17:26:21Z,0,0,0,no,0,0,0,6.051,156,HTML,1,0,0,0,small
not spam,0,1,1,1,2012-01-14T21:21:28Z,0,0,2,no,0,0,0,7.178,155,HTML,1,0,0,2,small
not spam,0,1,1,1,2012-01-14T22:53:20Z,0,0,2,no,0,0,0,10.968,241,HTML,1,0,0,5,small
not spam,0,1,0,1,2012-01-14T23:05:50Z,0,0,0,no,0,0,0,9.452,211,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-01-15T06:15:25Z,0,0,21,no,0,0,0,16.697,561,HTML,0,0,0,3,small
not spam,1,1,0,1,2012-01-15T04:01:11Z,0,0,0,no,0,0,0,68.562,1632,HTML,1,0,0,4,small
not spam,0,1,0,0,2012-01-15T14:28:55Z,0,0,0,no,0,0,2,17.378,503,HTML,0,0,0,2,small
not spam,0,1,2,1,2012-01-15T15:46:21Z,3,4,0,no,0,0,0,30.084,880,text,1,0,0,1,small
not spam,0,1,0,0,2012-01-15T16:01:51Z,0,0,4,no,1,0,0,7.55,186,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-15T19:50:48Z,0,0,0,no,0,0,0,0.945,12,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-15T20:08:46Z,0,0,2,no,0,0,0,2.506,40,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-15T20:10:21Z,0,0,2,no,0,0,0,8.988,176,HTML,0,0,0,0,big
not spam,0,1,0,0,2012-01-15T20:11:26Z,0,0,2,no,0,0,0,9.719,178,HTML,0,0,0,0,big
not spam,0,1,0,0,2012-01-15T20:32:53Z,0,0,2,no,0,0,0,2.565,40,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-15T20:36:53Z,0,0,2,no,0,0,0,2.361,40,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-15T20:40:58Z,0,0,2,no,0,0,0,2.518,40,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-15T13:24:15Z,0,0,0,no,0,0,0,5.273,93,HTML,0,0,0,3,small
not spam,0,1,1,0,2012-01-15T16:22:53Z,0,1,0,no,0,0,0,1.707,45,text,1,0,0,0,small
not spam,0,1,1,0,2012-01-15T16:50:52Z,0,0,0,no,0,0,0,3.447,78,text,1,0,0,0,small
not spam,1,1,1,0,2012-01-15T16:56:29Z,0,1,0,no,0,0,0,4.513,106,text,0,0,0,2,small
not spam,0,1,0,0,2012-01-15T22:50:57Z,0,0,1,no,0,0,0,1.24,32,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-15T22:51:03Z,0,0,4,no,0,0,0,4.447,87,text,0,0,0,1,small
spam,0,1,4,0,2012-01-02T07:25:29Z,0,2,0,no,0,0,0,0.537,22,text,0,0,0,3,small
spam,0,1,0,0,2012-01-01T18:51:21Z,0,0,0,no,0,0,0,20.133,364,HTML,0,0,0,8,small
spam,0,1,0,0,2012-01-01T19:21:55Z,0,0,0,no,0,0,0,3.796,71,HTML,0,0,0,4,small
spam,0,1,0,0,2012-01-02T02:16:08Z,0,0,0,no,0,0,0,2.705,35,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-01-02T02:25:16Z,0,0,0,no,0,0,0,3.796,71,HTML,0,0,0,4,small
not spam,0,1,0,0,2012-01-03T03:30:31Z,0,0,0,yes,0,0,0,0.356,11,text,0,0,0,0,none
